Sr.no,ID,Name of News,youtube link,https://youtu.be/ATOcPSGRgVk?si=pnFohU9qeZqgbPXj,Duration,standard duration,Publishing year,Media Organization,Auidio Quality,single speaker,Country,Pecha Tools,Group,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
504.0,STT_NW0491,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༣།༡༦Tibet TV Daily News-March. 16, 2021",https://youtu.be/Anh3gGuGyCc?si=530lJhWSxYYWVRgW,YouTube ,00:08:17,00:08:17,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
505.0,STT_NW0492,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༣།༡༥Tibet TV Daily News-March. 15, 2021",https://youtu.be/FwiRNF-r-DE?si=DDdCqsRJCMM92JFZ,YouTube ,00:12:48,00:12:49,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
506.0,STT_NW0493,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༣།༡༡Tibet TV Daily News-March. 11, 2021",https://youtu.be/W8E5IKJxnb0?si=fPmax97BTMPryB-N,YouTube ,00:16:02,00:16:03,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
507.0,STT_NW0494,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༣།༩Tibet TV Daily News-March. 09, 2021",https://youtu.be/G1wfEsM9jWI?si=zSqlDP86maS6lGyf,YouTube ,00:07:04,00:07:05,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
508.0,STT_NW0495,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༡།༠༣།༥ Tibet This Week (Tibetan)- March 05, 2021",https://youtu.be/ZOrRYN2yr8w?si=8900NpvTIP-VfS-L,YouTube ,00:10:43,00:10:44,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
509.0,STT_NW0496,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༣།༡Tibet TV Daily News-March 01, 2021",https://youtu.be/a49qZ9N5X98?si=M-Z7rexZX14uT72Q,YouTube ,00:12:51,00:12:52,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
510.0,STT_NW0497,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༢།༢༣Tibet TV Daily News-Feb. 23, 2021",https://youtu.be/J2ziCUM7kYI?si=lOH91G_bpHr9X-hi,YouTube ,00:13:20,00:13:20,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
511.0,STT_NW0498,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༡།༠༢།༡༩ Tibet This Week (Tibetan)- Feb. 19, 2021",https://youtu.be/mr3Cyht_tQ4?si=NRVJCT30uIKaB5DT,YouTube ,00:11:42,00:11:43,2021.0,TibetTV,Bad,True,India,Uploaded,Group B,,,,,,,,,,,,,
512.0,STT_NW0499,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༢།༡༦Tibet TV Daily News-February. 16, 2021",https://youtu.be/Ju__4bl33-w?si=wlG7n0OjKTSNfpAW,YouTube ,00:06:15,00:06:15,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
513.0,STT_NW0500,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༢།༨Tibet TV Daily News – Feb.8 , 2021",https://youtu.be/MlPJO5ndtLA?si=zdTUzQB8MRWRJAIF,YouTube ,00:16:58,00:16:58,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
514.0,STT_NW0501,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༢།༤Tibet TV Daily News – Feb.4 , 2021",https://youtu.be/hxvcvEuds_w?si=Hcd6D35gZTTkD0i7,YouTube ,00:08:49,00:08:49,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
515.0,STT_NW0502,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༢།༢Tibet TV Daily News – Feb. 2 , 2021",https://youtu.be/llrzGzcJrug?si=zoNMqkh2SJ3Fq6FS,YouTube ,00:06:45,00:06:45,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
516.0,STT_NW0503,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༢ ཚེས་༡༤ Kunleng News Feb 14th, 2024.",https://youtu.be/STrBkLLJXz8?si=34iKlSfD7K1bwYr4,YouTube ,00:24:10,00:24:11,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
517.0,STT_NW0504,རྒྱ་ནག་གི་དྲུག་བཞི་ཕྱིར་དྲན། Recollections of June 4th,https://youtu.be/zCIIHF3sg5I?si=Y-zPzmSLtli_u0LC,YouTube ,00:24:20,00:24:20,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
518.0,STT_NW0505,"Kunleng News Jan 03, 2020 ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༠ཟླ་ ༡ ཚེས་༣",https://youtu.be/i8_Zh3ktsAI?si=WYgNmmBtgwT34jgd,YouTube ,00:19:14,00:19:15,2020.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
519.0,STT_NW0506,"Kunleng News Dec 27, 2019 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༩ཟླ་ ༡༢ ཚེས་༢༧",https://youtu.be/UdRmfItlqQA?si=E8IpU27PbKgzLQGl,YouTube ,00:14:25,00:14:25,2019.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
520.0,STT_NW0507,"Kunleng News Dec 20, 2019 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༩ཟླ་ ༡༢ ཚེས་༢༠",https://youtu.be/XxAsRy9gPUs?si=228R2rqnCIV304hy,YouTube ,00:18:26,00:18:26,2019.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
521.0,STT_NW0508,"Kunleng News Dec 11, 2019 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༩ཟླ་ ༡༢ ཚེས་༡༡",https://youtu.be/MjYdwnLH3nQ?si=y1S2tFvg8iqwkcpN,YouTube ,00:24:55,00:24:56,2019.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
522.0,STT_NW0509,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༡།༢༥Tibet TV Daily News- Jan. 25, 2021",https://youtu.be/qKne4ifh5v8?si=vW1J8nt1V5bTAaPj,YouTube ,00:08:25,00:08:25,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
523.0,STT_NW0510,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༧།༠༡ TTV Daily News July 01, 2024",https://youtu.be/9O1PkAPKPSU?si=dRG2ZazOt0UPmwU-,YouTube ,00:05:57,00:05:58,2024.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
,STT_NW0511,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༧ ཚེས་༡ Kunleng News July 1st, 2024",https://youtu.be/koeiifuA4NU?si=P9lJp8HHOPJMojp7,YouTube ,00:59:45,00:09:51,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
525.0,STT_NW0512,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༠།༤།༡༧Tibet This Week (Tibetan) April. 17, 2020",https://youtu.be/XMOKSNkqdu8?si=kqpXsfIPk7Szb2UW,YouTube ,00:06:08,00:06:08,2020.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
526.0,STT_NW0513,"Watch Kunleng Full Broadcast Live Mar 29, 2024 VOA Tibetan ཀུན་གླེང་ཐད་གཏོང་། ༢༠༢༤ ཟླ་ ༣ ཚེས་༢༩",https://www.youtube.com/live/BoAjaWpebsA?si=dLFTy3XaizrZtkKf,YouTube ,00:59:50,00:59:50,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
527.0,STT_NW0514,"Kunleng News Mar 8, 2024",https://youtu.be/6W68eMXYq5M?si=_pzotPOiNqCmypXc,YouTube ,00:18:25,00:18:26,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
528.0,STT_NW0515,"Kunleng News Dec 18, 2020 ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༠ ཟླ་ ༡༢ ཚེས་༡༨",https://youtu.be/gTL-R8fLNRA?si=mVcAL5ZgqZtdwWOj,YouTube ,00:18:50,00:18:50,2020.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
529.0,STT_NW0516,"Watch Full Kunleng Show Live Dec 8, 2021 VOA Tibetan ཀུན་གླེང་ཐད་གཏོང་། ༢༠༢༡ ཟླ་ ༡༢ ཚེས་༨",https://www.youtube.com/live/EDP5vSaiCJE?si=zt30cm4sDeHUzRZF,YouTube ,00:59:50,00:59:50,2021.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
530.0,STT_NW0517,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༧།༠༢ TTV Daily News July 02, 2024",https://youtu.be/c5Wx2OGp1Zo?si=xG-0Ogl5gaUHKD9I,YouTube ,00:07:25,00:07:25,2024.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
531.0,STT_NW0518,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ཟླ་༧ ཚེས་༢ Kunleng News Jul 2, 2024",https://youtu.be/U3UnCd52WPM?si=dwoXOdFR5pDj1oJl,YouTube ,00:20:47,00:20:48,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
532.0,STT_NW0519,"Kunleng News June 9, 2021 ཀུན་གླེང་གསར་འགྱུར་། ༢༠༢༡ ལོའི་ཟླ་༦ ཚེས་༩",https://youtu.be/axBVv1Dhq-Y?si=ioQbo_i8VKS8Btup,YouTube ,00:19:36,00:19:37,2021.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
533.0,STT_NW0520,"Kunleng News May 17, 2019 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༩ཟླ་ ༥ ཚེས་༡༧",https://youtu.be/7XhRTA-TmCQ?si=29QJsm8BuUNvzqud,YouTube ,00:18:59,00:18:59,2019.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
534.0,STT_NW0521,"Kunleng News Mar 23, 2018 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༨ཟླ་ ༣ ཚེས་༢༣",https://youtu.be/F7llFkF8KIs?si=liKsErYH6uJbUrQF,YouTube ,00:17:05,00:17:06,2018.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
535.0,STT_NW0522,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༧ ཚེས་ ༢༠ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/4ivVEsUYpt8?si=WksTbJZicfXquRxy,YouTube ,00:10:02,00:10:02,2017.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
536.0,STT_NW0523,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༧ ཚེས་ ༡༩ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/3LqUbphLIYI?si=7S0Zeue9IGXXPmqS,YouTube ,00:10:00,00:10:00,2017.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
537.0,STT_NW0524,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༧ ཚེས་ ༡༨ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/z3-uIr8xMZE?si=QQ766qw7JoXGIUIT,YouTube ,00:12:44,00:12:44,2017.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
538.0,STT_NW0525,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༧ ཚེས་ ༡༧ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/0Tdn0Na6MUU?si=U-ahl7w7sWhHd7ZM,YouTube ,00:14:46,00:14:46,2017.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
539.0,STT_NW0526,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༧ ཚེས་ ༡༤ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/VbOx-yKdK-M?si=5Q_fzjicu9qZkvxn,YouTube ,00:10:28,00:10:28,2017.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
540.0,STT_NW0527,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༧ ཚེས་ ༡༡ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/7xpAQqc1RgA?si=XvtvinblDZnEC-Ae,YouTube ,00:10:07,00:10:07,2017.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
541.0,STT_NW0528,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༧ ཚེས་ ༡༠ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/AlTuW8Vkc3M?si=nscnbngPSAaac44A,YouTube ,00:10:36,00:10:36,2017.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
542.0,STT_NW0529,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༧ ཚེས་ ༠༤ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/5MInKGPqcBI?si=gk1JqJ1BPkhHqvOJ,YouTube ,00:07:58,00:07:58,2017.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
543.0,STT_NW0530,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༧ ཚེས་ ༠༣ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/xVTrOSWJ4CE?si=lNBebunN-pUhYhEN,YouTube ,00:10:11,00:10:11,2017.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
544.0,STT_NW0531,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༦ ཚེས་ ༢༨ བོད་ཀྱི་བརྙན་འཕྲིན།,https://youtu.be/HW1KVuAVPAI?si=ZlEWP_X52Yh9NPhZ,YouTube ,00:26:09,00:26:09,2017.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
545.0,STT_NW0532,"Kunleng News Aug 11, 2023",https://youtu.be/HjmsKguMq30?si=OeqVbKXdn_ykiQf1,YouTube ,00:22:23,00:22:24,2023.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
546.0,STT_NW0533,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༦ ཚེས་ ༢༦ བོད་ཀྱི་བརྙན་འཕྲིན་གསར་འགྱུར།,https://youtu.be/CHeUWAeOzkk?si=w5qMAMCzkeV710HZ,YouTube ,00:15:13,00:15:13,2017.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
547.0,STT_NW0534,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༦ ཚེས་ ༢༣ བོད་ཀྱི་བརྙན་འཕྲིན་གསར་འགྱུར།,https://youtu.be/XbVXzsntvXA?si=VnXA4tr2r2NbIaYS,YouTube ,00:15:37,00:15:37,2017.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
548.0,STT_NW0535,ཕྱི་ལོ་ ༢༠༡༧ ཟླ་ ༠༦ ཚེས་ ༡༥ བོད་ཀྱི་བརྙན་འཕྲིན་གསར་འགྱུར།,https://youtu.be/r4GceQ6xjXo?si=_K-fZgtMtUFOcuEU,YouTube ,00:15:04,00:15:04,2017.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
549.0,STT_NW0536,"Watch Kunleng Full Broadcast Live Jul 03, 2024 VOA Tibetan ཀུན་གླེང་ཐད་གཏོང་། ༢༠༢༤ ཟླ་ ༧ ཚེས་༠༣",https://www.youtube.com/live/KXe2h-UScMk?si=BZ4JbanlRpLt8WJj,YouTube ,00:29:28,00:29:29,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
550.0,STT_NW0537,"Kunleng News July 3rd, 2024",https://youtu.be/cIEXMwvG6L0?si=_pD_KNX38Wy6wX9A,YouTube ,00:10:54,00:10:54,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
551.0,STT_NW0538,"Kunleng News Aug 13, 2014 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༤ ཟླ་ ༨ ཚེས་༡༣",https://youtu.be/AMzkLczFPeo?si=rjQDZnwCZyu7vPPE,YouTube ,00:17:19,00:17:20,2014.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
552.0,STT_NW0539,"Headline News: Aug 12, 2021 གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༡ ཟླ་༨ ཚེས་༡༢",https://youtu.be/w4yIY8xlrOM?si=_Vai_T7SQvJ5Rprp,YouTube ,00:05:00,00:05:01,2021.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
553.0,STT_NW0540,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༤ ཚེས་༢༤ Kunleng News April 24th, 2024",https://youtu.be/Q9cDO4U9O2g?si=PyNCdvaIR_c-ur62,YouTube ,00:20:55,00:20:54,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
554.0,STT_NW0541,"Headline News Nov 7, 2019 རྒྱལ་སྤྱིའི་གསར་འགྱུར། ༢༠༡༩ ཟླ་ ༡༡ ཚེས་༧",https://youtu.be/snIHCYM5Us8?si=9jqU4mieu0Kyum8p,YouTube ,00:04:58,00:04:59,2019.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
555.0,STT_NW0542,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༤ ཚེས་༡༧ Kunleng News April 17th, 2024",https://youtu.be/xuLAtWVe-FA?si=EEFd9x2LRQiqMB4Y,YouTube ,00:20:51,00:20:52,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
556.0,STT_NW0543,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༣ ལོའི་ཟླ་༡༠ ཚེས་༤ Kunleng News Oct 4, 2023",https://youtu.be/_OTj0bmjls0?si=kDThl-v81QeWY9GH,YouTube ,00:21:32,00:21:33,2023.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
557.0,STT_NW0544,"Watch Kunleng Full Broadcast Live Mar 20, 2024 VOA Tibetan ཀུན་གླེང་ཐད་གཏོང་། ༢༠༢༤ ཟླ་ ༣ ཚེས་༢༠",https://www.youtube.com/live/q0m4fSy0eGM?si=A3w6moMaAhqBpMCh,YouTube ,00:59:50,00:59:50,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
558.0,STT_NW0545,"Kunleng News Jan 6, 2021 ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༡ ཟླ་༡ ཚེས་༦",https://youtu.be/lguIcsKG6qI?si=6ZaoVKhxCM4cxbbb,YouTube ,00:20:35,00:20:36,2021.0,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
559.0,STT_NW0546,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༧།༠༣ TTV Daily News July 03, 2024",https://youtu.be/E5bIv-Pz0XI?si=oGt6rQudl4xiR7v7,YouTube ,00:09:34,00:09:35,2024.0,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
560.0,STT_NW0547,International Tibet Youth Forum 2024,https://youtu.be/h4IOnjozT0I?si=zJ0WOBd9SovJPwQb,YouTube ,00:07:35,00:07:35,2024.0,Tibet time ,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
561.0,STT_NW0548,༄༅། །ལོ་གསར། བོད་ཀྱི་དུས་ཆེན། གློག་བརྙན།,https://youtu.be/cygyS1iRB0Q?si=2WIzo3M6QsQ0QQyK,YouTube ,00:11:05,00:11:06,2023.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
562.0,STT_NW0549,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༣།༦།༢༠Tibet TV Daily News – Jun. 20, 2023",https://youtu.be/3fd9yetgP78?si=rK9b-zFSEVvjpEf5,YouTube ,00:07:41,00:07:41,2023.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
563.0,STT_NW0550,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༧།༡༥Tibet This Week (Tibetan)- Jul. 15, 2022",https://youtu.be/rFft05gh_fY?si=8QI7JLdw2EgZ1sJ-,YouTube ,00:12:37,00:12:37,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
564.0,STT_NW0551,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༣།༦།༡༩ Tibet TV Daily News June , 19 2023",https://youtu.be/NPaosUIArwY?si=kQryFSTEVDL3DlWw,YouTube ,00:07:55,00:07:56,2023.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
565.0,STT_NW0552,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༣།༦།༡༥ Tibet TV Daily News June , 15 2023",https://youtu.be/q4YWYS7GRBQ?si=LlMVw-cJB3jTTQb3,YouTube ,00:08:30,00:08:30,2023.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
566.0,STT_NW0553,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༡༩།༡༢།༡༩ Tibet TV Daily News- Dec 19, 2019",https://youtu.be/WwBbQHbhUBQ?si=7oFCvdbfz7eYE4Ks,YouTube ,00:14:04,00:14:04,2019.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
567.0,STT_NW0554,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༡༩།༡༢།༡༨ Tibet TV Daily News- Dec 18, 2019",https://youtu.be/c2POSRh0Rwg?si=Dw0mgAsIN0WoGe1U,YouTube ,00:17:53,00:17:53,2019.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
568.0,STT_NW0555,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༡།༠༨།༢༠ Tibet This Week (Tibetan)- August 20, 2021",https://youtu.be/xWv4fZ34ycw?si=dMXmYMiwiVQ-zzL1,YouTube ,00:15:25,00:15:26,2021.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
569.0,STT_NW0556,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༧།༠༨ Tibet This Week (Tibetan)- Jul. 08, 2022",https://youtu.be/Maq2rDQNaCw?si=joXk6Ga5ij1YBJnh,YouTube ,00:10:38,00:10:38,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
570.0,STT_NW0557,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༧།༡Tibet This Week (Tibetan)- Jul. 1, 2022",https://youtu.be/R-SJlF72FK4?si=qYgnhvZFmwD0CBNW,YouTube ,00:08:46,00:08:47,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
571.0,STT_NW0558,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༦།༡༧Tibet This Week (Tibetan)- Jun. 17, 2022",https://youtu.be/odIYoTt5pg0?si=qND0QkJzDkeBjlC_,YouTube ,00:14:32,00:14:33,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
572.0,STT_NW0559,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༦།༡༠Tibet This Week (Tibetan)- Jun. 10, 2022",https://youtu.be/ccV4th9w8wA?si=87_mws-oBgiM5RRP,YouTube ,00:10:16,00:10:16,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
573.0,STT_NW0560,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༦།༣Tibet This Week (Tibetan)- Jun. 3, 2022",https://youtu.be/0a5NfPlY-6M?si=VWORcwrLLGOe7_oO,YouTube ,00:12:41,00:12:41,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
574.0,STT_NW0561,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༥།༢༠ Tibet This Week (Tibetan)- May 20, 2022",https://youtu.be/o9pupAsDjAM?si=ah7ww1hPYsqBetke,YouTube ,00:07:00,00:07:01,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
575.0,STT_NW0562,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༥།༡༣ Tibet This Week (Tibetan)- May 13, 2022",https://youtu.be/AdQrTecuU8I?si=bpV8BRY0GVH0IRSE,YouTube ,00:06:18,00:06:19,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
576.0,STT_NW0563,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༥།༦Tibet This Week (Tibetan)- May 6, 2022",https://youtu.be/XGEdEh7Zy5g?si=LL1U_ZO1i3fsr9Ic,YouTube ,00:14:03,00:14:03,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
